Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
DELMARY 3058,14.3,0.15,230.22143,209.99884,208.11612,3.546866,0.1572148,2.2488336,48800
DELORES 1988,13.6,0.15,238.22978,235.01644,106.5237,4.250806,0.102385,2.1537837,48800
DELPHINE 3218,14.1,0.15,291.16295,240.46479,183.6073,2.705137,0.2175199,2.5206171,48800
DELPORTIA 1274,11.82,0.15,189.25496,244.12032,327.4333,4.40424,0.1128573,2.2293048,48800
DELSEMME 2954,13.5,0.15,306.51186,50.417531,164.65695,3.931759,0.1953805,2.2871942,48800
DELVAUX 1848,10.9,0.15,77.311588,313.41897,332.52593,1.446372,0.046084,2.8710981,48800
DEMANET 3390,13.4,0.15,109.77884,259.17357,343.18046,3.395491,0.1149474,2.2530061,48800
DEMBOWSKA 349,5.93,0.37,15.938246,343.48869,32.806724,8.263984,0.0897019,2.9243776,48800
DEMETER 1108,11.91,0.15,209.7003,77.225546,234.71293,24.920285,0.2579288,2.4269025,48800
DEMIDDELAER 1926,11.6,0.15,97.667964,89.456072,93.899303,13.735738,0.1056853,2.6570588,48800
DEMOTTONI 4218,14.3,0.15,17.527978,36.433933,209.84042,4.899042,0.1441574,2.2470517,48800
DEMOULINA 1335,13.8,0.15,72.792802,198.05558,172.79675,2.541542,0.154077,2.240158,48800
DENCE 4340,13.4,0.15,229.84324,175.83092,81.248022,25.191619,0.2326541,2.3926816,48800
DENISE 667,8.9,0.15,115.15765,307.8179,153.42389,25.397353,0.1927387,3.1809265,48800
DENNISPALM 2134,12.71,0.15,205.53867,119.41705,12.002098,31.280619,0.254693,2.6403242,48800
DEREVSKAYA 2400,11.9,0.15,264.12386,139.71135,172.21907,10.408504,0.0954905,3.0035675,48800
DERICE 1806,12,0.15,244.02815,193.04196,271.41501,3.839417,0.1063665,2.2369124,48800
DERMOTT 3647,11.5,0.15,261.07275,219.23757,126.48147,8.042896,0.1015775,2.79942,48800
DESAGNEAUXA 1339,10.81,0.15,331.64767,163.73888,291.51552,8.677727,0.0491007,3.021499,48800
DESANCTIS 3268,13.02,0.15,273.74222,74.002184,221.92011,6.354694,0.1261241,2.3471155,48800
DESCAMISADA 1588,11.1,0.15,223.16091,224.26397,99.028867,11.249563,0.0627527,3.0342887,48800
DESDEMONA 666,10.9,0.15,346.54216,173.46766,215.80361,7.601447,0.2404897,2.5922237,48800
DESIDERATA 344,8.08,0.15,25.355685,236.66448,48.620431,18.403918,0.3179798,2.5919786,48800
DESITTER 1686,10.9,0.15,79.382187,297.12557,6.835118,0.626967,0.1679645,3.1560341,48800
DETRE 1538,14.1,0.15,89.67961,12.809277,343.48427,9.454941,0.218034,2.3618661,48800
DEVINE 3561,10.7,0.15,346.3051,181.0222,118.21179,9.655202,0.1321588,3.9629865,48800
DEVOSA 337,8.74,0.19,331.9402,98.723522,355.66637,7.86257,0.1378776,2.3826755,48800
DEVOTA 1328,10.31,0.15,72.679363,169.39289,224.02607,5.77303,0.1544917,3.4848199,48800
DHOTEL 2109,11.91,0.15,175.84493,191.86954,162.51335,8.081188,0.260136,2.6958862,48800
DIANA 78,8.09,0.08,203.08264,150.84678,333.8541,8.668994,0.2045552,2.6227554,48800
DIBAJ 2389,12.9,0.15,339.52919,336.93145,334.30531,7.813051,0.2309462,2.444933,48800
DICICCO 3841,13.1,0.15,181.97834,359.36741,46.272854,5.229501,0.1606456,2.2736488,48800
DICKENS 4370,14.6,0.15,351.86563,152.58335,218.6717,2.548898,0.2000595,2.1963642,48800
DIDO 209,8.24,0.15,189.59803,255.73787,1.025873,7.194742,0.067389,3.1424802,48800
DIECKVOSS 1706,12.8,0.15,311.57186,338.32133,280.10748,1.8725,0.1143278,2.1255853,48800
DIETZ 4666,13.5,0.15,299.21155,41.27752,230.48687,24.54168,0.2337028,2.3395786,49000
DIKAN'KA 2922,13.7,0.15,178.66414,344.02295,188.19054,2.97609,0.1453795,2.3716118,48800
DIKE 99,9.43,0.15,183.15334,194.92126,41.890133,13.907841,0.199937,2.6607148,48800
DIMARTINO 3247,13,0.15,224.08254,145.05127,45.832853,3.931903,0.1272969,2.3776663,48800
DIMITROV 2371,12.5,0.15,14.190636,281.04712,235.66501,1.775847,0.0133917,2.4417758,48800
DIOMEDES 1437,8.3,0.15,163.24897,130.35565,315.83964,20.579685,0.0448985,5.1157718,48800
DIONE 106,7.41,0.15,313.37923,330.49973,62.605006,4.623005,0.1800333,3.1631635,48800
DIONYSIUS 3671,16.3,0.15,162.15617,203.67999,82.460502,13.626357,0.5431045,2.1943478,48800
DIOTIMA 423,7.24,0.15,48.010873,215.0193,69.822165,11.247735,0.0372554,3.0687744,48800
DIRIKIS 1805,11,0.15,40.095733,86.728244,79.118616,2.521044,0.1271304,3.1271166,48800
DISA 1319,11.1,0.15,86.174807,316.00213,257.077,2.789495,0.1974013,2.9971931,48800
DISNEYA 4017,13.1,0.15,175.92122,312.78318,32.577492,3.02657,0.0988661,2.5881977,48800
DITTE 3535,13.9,0.15,204.79601,162.9834,263.03473,1.569009,0.1849829,2.2987976,48800
DOBERMANN 3022,13.4,0.15,88.184721,247.20079,181.0127,23.519859,0.1036256,1.9313785,48800
DOBRONRAVIN 3119,12.2,0.15,265.51578,325.10546,111.06983,4.735386,0.2049139,3.0595033,48800
DOBROVOLEVA 3013,13.3,0.15,111.88728,93.68734,7.49169,3.666347,0.1405439,2.3585247,48800
DOBROVOLSKY 1789,13,0.15,322.31936,214.82491,102.16196,1.975849,0.18808,2.2133774,48800
DODONA 382,8.77,0.15,227.48458,272.26297,313.80025,7.410628,0.1787162,3.1137751,48800
DOI 4746,11.8,0.15,191.05194,212.28622,185.7117,0.87235,0.1596301,3.2251405,49000
DOLLFUS 2451,12.1,0.15,256.97243,323.84526,332.33708,8.584808,0.1496131,2.7275324,48800
DOLORES 1277,11.05,0.15,69.909766,45.99559,247.71473,6.995264,0.24141,2.696116,48800
DOMEYKO 2784,13.4,0.15,328.79138,180.46649,108.28368,6.691705,0.1731331,2.241526,48800
DOMMANGET 3450,12.6,0.15,276.9138,334.88168,71.927607,6.471119,0.0657136,2.7449572,48800
DOMON 5187,12.1,0.15,145.44142,281.84648,129.29753,3.01721,0.0730174,2.9285694,49000
DON QUIXOTE 3552,13,0.15,8.775978,316.60604,350.77209,30.777421,0.713734,4.237405,48800
DONALU 5186,11.2,0.15,167.9102,76.04256,334.07574,14.92869,0.08408,2.5781851,49000
DONAR 2176,12.3,0.15,215.71279,174.99347,90.322737,3.047678,0.0537634,2.9299846,48800
DONN 4689,13.6,0.15,140.935,31.27463,105.9044,5.15904,0.0718562,2.286706,49000
DONNA 3085,13.1,0.15,195.41813,158.79551,271.27704,3.823733,0.1008033,2.3877565,48800
DONNERA 1398,10.1,0.15,321.73964,75.180032,297.41829,11.852266,0.1148327,3.1535505,48800
DORA 668,11.8,0.15,327.16526,113.03452,214.8595,6.828802,0.23545,2.7938049,48800
DORFFEL 4076,11.9,0.15,328.36213,60.647549,347.3695,1.363843,0.0704821,2.8517492,48800
DORIS 48,6.9,0.15,98.75414,262.31845,183.97371,6.546071,0.0717704,3.1124951,48800
DORNBURG 3802,13.6,0.15,280.75879,145.93497,139.37555,4.432644,0.1636925,2.2851958,48800
DOROTHEA 339,9.24,0.15,57.553053,159.73629,174.07597,9.941616,0.1020429,3.0100317,48800
DORRIT 3416,14.1,0.15,2.309737,293.55826,20.111507,22.069362,0.207257,1.9176988,48800
DORSEY 3194,12,0.15,253.70537,260.39909,64.635415,10.94868,0.0969506,3.0135449,48800
DOSTOEVSKY 3453,11.7,0.15,90.918933,318.56364,301.19954,4.511649,0.084787,2.3875311,48800
DOUGLAS 2684,11.6,0.15,298.08814,97.56849,151.40557,9.919498,0.0417267,3.0521383,48800
DRAKONIA 620,11.28,0.15,247.42464,335.59087,0.376608,7.726801,0.1335088,2.435703,48800
DRESDA 263,10.4,0.15,210.46504,161.67675,216.83399,1.30803,0.0790726,2.8853649,48800
DRESDEN 3053,12.9,0.15,21.412781,316.36904,7.049891,4.620992,0.2069388,2.3794023,48800
DRUKAR 3273,11.9,0.15,5.364924,205.7697,46.654941,14.099142,0.0377683,3.3991498,48800
DRUMMOND 4693,13.4,0.15,211.03369,208.82937,245.71813,4.86072,0.0833669,2.2796104,49000
DRUZHBA 1621,11.63,0.15,230.80179,237.771,182.11611,3.168327,0.1193158,2.2299107,48800
DUBIAGO 1167,9.85,0.15,325.89815,58.436211,225.04782,5.731035,0.0821394,3.4031231,48800
DUBOSHIN 2312,10.18,0.15,157.28548,346.08012,62.053349,5.187028,0.1446414,3.9756957,48800
DUCROSA 400,10.1,0.15,163.90173,241.1996,327.50389,10.507587,0.1078172,3.1334247,48800
DUDLEY 3270,14.5,0.15,122.94008,326.48736,147.1659,27.618828,0.3301084,2.149107,48800
DUDU 564,10.43,0.15,4.817958,215.09549,71.036879,17.966683,0.2738753,2.7502396,48800
DUFOUR 1961,10.6,0.15,40.655846,57.976918,29.950186,6.6352,0.1083303,3.203527,48800
DUGAN 2772,13.4,0.15,219.05131,310.79564,130.88466,9.782665,0.2039096,2.3145673,48800
DULCINEA 571,11.59,0.15,48.226168,26.738139,3.403034,5.242865,0.2406671,2.4102478,48800
DUNANT 1962,11.9,0.15,118.39446,6.407751,15.997876,1.596815,0.2176572,3.21164,48800
DUNBAR 3718,12.7,0.15,191.69276,226.02874,71.864395,3.556539,0.052358,2.6347944,48800
DUNCAN 2753,12.3,0.15,269.95426,125.03063,344.97714,6.875371,0.0362906,2.7903794,48800
DUNCOMBE 3368,11.3,0.15,28.49595,359.72469,4.525636,19.119342,0.095662,3.3858166,48800
DUNHAM 3123,13.54,0.15,285.45822,223.52884,123.20307,1.991224,0.1339725,2.4616464,48800
DUNLAP 3291,12.4,0.15,339.55769,169.92258,151.47683,1.995854,0.0989949,3.1503483,48800
DUPONTA 1338,12.7,0.15,321.54176,109.97274,325.92324,4.821624,0.1121039,2.2639377,48800
DURER 3104,11.1,0.15,93.434128,244.78166,162.4954,24.183745,0.0859303,2.9662194,48800
DURRELL 2231,12.4,0.15,97.494314,23.087266,342.88151,8.27173,0.2508022,2.728479,48800
DVORAK 2055,13.5,0.15,40.457293,243.52235,340.82311,21.53467,0.3105193,2.3100843,48800
DWORNIK 2048,13.5,0.15,16.225415,105.49597,157.78911,23.749102,0.0422549,1.9535508,48800
DYNAMENE 200,8.26,0.15,255.5681,85.101191,324.91682,6.905317,0.134983,2.7365773,48800
DYSONA 1241,9.45,0.15,130.81729,323.74885,322.58404,23.548832,0.1082993,3.1829124,48800
DZHALIL 3082,12.3,0.15,220.99428,231.94177,117.90525,10.351467,0.0764588,2.5771217,48800
DZHANGAR 2756,13,0.15,121.02106,18.927553,350.85568,5.763612,0.1133803,2.5524479,48800
DZHANIBEKOV 3170,12,0.15,126.65726,77.516392,27.257086,2.031267,0.0899246,2.9265781,48800
DZUS 3687,11.7,0.15,232.33499,113.71082,225.16968,15.78358,0.1988593,2.7295977,48800
EBELLA 1205,13.6,0.15,18.148513,348.88616,23.361377,8.902646,0.2770633,2.5338817,48800
ECHNATON 4415,15.1,0.15,185.54011,174.26394,329.44242,2.020427,0.0653913,2.3379134,48800
ECHO 60,8.21,0.27,121.44963,269.54079,192.10263,3.597103,0.1831844,2.3931285,48800
ECKERT 1750,13.15,0.15,194.95475,108.75442,273.94514,19.079889,0.1729638,1.9263789,48800
EDBURGA 413,10.18,0.15,154.7293,251.64608,104.54118,18.729948,0.3448287,2.5849003,48800
EDDA 673,10.2,0.15,163.99189,234.55465,227.30845,2.869626,0.0120929,2.8141571,48800
EDDINGTON 2761,12.1,0.15,41.652085,101.68832,31.483267,3.184783,0.1885447,3.0752226,48800
EDISONA 742,9.55,0.15,203.72412,286.35139,64.511792,11.211768,0.1122953,3.0166374,48800
EDITH 517,9.35,0.15,294.60433,137.86604,275.19368,3.212724,0.1972077,3.1403712,48800
EDMEE 1341,10.58,0.15,100.56136,142.26977,107.86801,13.096729,0.0779696,2.7426895,48800
EDMONDSON 1761,11.4,0.15,110.85378,51.166405,77.141932,2.469044,0.2434376,3.1571053,48800
EDNA 445,9.29,0.15,120.34906,76.216895,293.38878,21.429716,0.1898375,3.2013155,48800
EDUARDA 340,9.9,0.15,279.09875,40.686257,27.455151,4.68657,0.1168377,2.746705,48800
EDUCATIO 2440,13.1,0.15,148.57078,77.217181,227.56046,4.099541,0.1636119,2.2150988,48800
EDWIN 1046,10.2,0.15,52.880308,51.277209,11.137031,7.919121,0.0595228,2.9843161,48800
EFIMOV 2754,13.5,0.15,253.90624,90.732841,275.50253,5.708974,0.2328824,2.2274542,48800
EFREMIANA 2269,10.5,0.15,77.025843,42.134501,66.987769,15.392215,0.0873757,3.1266216,48800
EGERIA 13,6.74,0.15,10.85279,81.515419,43.41165,16.52259,0.0868973,2.5760578,48800
EHRDNI 2113,13.17,0.15,28.118582,347.404,23.542779,6.454843,0.0973163,2.4733776,48800
EHRSSON 2274,12.3,0.15,119.27378,187.10388,348.71852,2.255994,0.231632,2.4080107,48800
EICHER 3617,12,0.15,338.3366,33.565883,181.76908,14.490105,0.109355,2.6285028,48800
EICHSFELDIA 442,10.03,0.15,291.08945,85.088088,135.10618,6.062076,0.0714236,2.3456096,48800
EINSTEIN 2001,12.85,0.15,18.027071,217.43471,357.23166,22.688135,0.0983395,1.93333,48800
EKARD 694,9.17,0.15,14.225312,110.47686,230.8175,15.848046,0.3228613,2.6706611,48800
ELACHI 4116,13,0.15,150.22152,322.37624,185.23253,24.109261,0.0806507,1.8723405,48800
ELBA 2567,11.8,0.15,261.7314,191.80089,142.96797,8.912028,0.140448,2.7368174,48800
ELDJEZAIR 858,10,0.15,62.9619,177.57845,67.495206,8.884009,0.1022903,2.810873,48800
ELEKTRA 130,7.12,0.15,356.66692,234.60526,145.96156,22.874664,0.2174334,3.1147818,48800
ELEONORA 354,6.44,0.37,71.511573,4.951167,140.72089,18.430461,0.1168501,2.7958788,48800
ELEUTHERIA 567,9.16,0.15,290.20103,138.74801,58.682075,9.266782,0.0980661,3.1294907,48800
ELFRIEDE 618,8.26,0.15,55.779186,230.58561,111.3641,17.005868,0.0849867,3.1856491,48800
ELGAR 4818,13.6,0.15,141.25764,82.53945,169.28589,2.53885,0.1294028,2.2648589,49000
ELIANE 1329,10.9,0.15,256.59903,165.25043,132.36967,14.484073,0.1717411,2.6195866,48800
ELINOR 2650,11.5,0.15,272.07508,22.565824,332.6671,13.969952,0.1983284,2.634053,48800
ELISA 956,12.6,0.15,131.2589,124.64006,192.99833,5.95278,0.2053134,2.297335,48800
ELISABETHA 412,9,0.15,269.7228,94.514536,106.77487,13.760713,0.0443918,2.7618805,48800
ELLA 435,10.23,0.15,164.70783,332.49594,23.366368,1.819347,0.153603,2.4511876,48800
ELLEN 2735,14.32,0.15,261.15159,59.300058,344.73221,23.060658,0.0550182,1.8569583,48800
ELLENBETH 3775,12.3,0.15,32.920577,313.04175,30.923892,8.244325,0.2311727,2.786479,48800
ELLEONCITO 2311,10.52,0.15,246.2808,181.8535,157.45196,6.636822,0.0532988,3.6314714,48800
ELLICOTT 2196,10.25,0.15,59.190327,319.10163,212.58908,10.283399,0.0547354,3.4368059,48800
ELLIOT 3193,13.4,0.15,42.212098,75.9911,12.052021,5.733324,0.1056823,2.2959926,48800
ELLY 616,10.68,0.15,291.22695,108.83075,356.4903,14.985541,0.0573261,2.5534065,48800
ELMER 2493,12.5,0.15,40.7181,146.9315,206.36776,8.720512,0.1719623,2.7878904,48800
ELPIS 59,7.93,0.15,157.77969,211.13572,170.37253,8.645255,0.1171952,2.7154618,48800
ELSA 182,9.12,0.15,232.72094,309.39703,107.33516,2.001712,0.1868894,2.416095,48800
ELSASSER 4385,12,0.15,200.90507,312.96267,61.111898,0.583467,0.1726314,3.1781117,48800
ELST 3936,13.1,0.15,47.252315,37.595585,240.93175,5.638727,0.1270193,2.4285108,48800
ELTIGEN 2217,10.8,0.15,294.87872,170.51004,128.15382,2.227923,0.1482573,3.1705619,48800
ELVIRA 277,9.84,0.15,298.99425,135.19224,232.17388,1.15541,0.0924562,2.8845243,48800
ELYNA 1234,10.71,0.15,211.12587,90.093274,305.07675,8.528272,0.0941096,3.0100847,48800
EMANUELA 576,9.4,0.15,304.25767,27.575277,300.16558,10.231833,0.1968225,2.9839099,48800
EMITA 481,8.6,0.15,31.089602,348.20134,67.167622,9.845741,0.1552576,2.7409388,48800
EMMA 283,8.72,0.15,291.9105,55.623751,304.64985,8.000917,0.1532908,3.0424078,48800
EMP 5001,12.9,0.15,111.55262,149.6713,170.34917,13.67233,0.1715725,2.6630016,49000
ENDATE 4282,13,0.15,74.912436,101.42463,326.07953,2.72593,0.1458932,2.3922336,48800
ENDYMION 342,10.22,0.15,27.863634,225.88274,232.9319,7.325127,0.1281476,2.5686743,48800
ENIRAC 4404,12.8,0.15,76.453653,64.433648,145.86028,30.34115,0.3133805,2.6465626,48800
ENNOMOS 4709,9,0.15,149.75742,93.56238,253.38568,25.57638,0.0206686,5.1475946,49000
ENSOR 2819,12.2,0.15,304.90202,343.70884,18.622655,2.444156,0.2043322,2.7571735,48800
ENTSUJI 4272,13.4,0.15,226.34342,183.63434,184.69345,9.280174,0.2504524,2.367616,48800
EOS 221,7.67,0.13,206.94978,193.99375,142.27323,10.86469,0.0961302,3.0182446,48800
EPEIOS 2148,11.1,0.15,181.21021,232.04821,176.59682,9.158833,0.0570207,5.1926215,48800
EPIMETHEUS 1810,12.3,0.15,125.18049,203.2168,254.42181,4.031386,0.0924084,2.2237206,48800
EPONA 3838,15.4,0.15,45.536203,49.4319,235.77485,29.280857,0.7016739,1.5047536,48800
EPSTEIN 2928,11.3,0.15,126.95356,151.88541,311.07268,9.54593,0.0699687,3.0047201,48800
EPYAXA 802,12.6,0.15,316.08794,115.50093,8.032712,5.207398,0.0789564,2.1959277,48800
ERATO 62,8.76,0.15,292.47498,274.18464,125.81347,2.22285,0.1843649,3.1160915,48800
ERATOSTHENES 3251,12.9,0.15,262.45575,239.8838,142.29413,0.715765,0.1630666,3.1085363,48800
ERBISBUHL 3674,11.7,0.15,326.88593,97.378817,297.44517,21.016439,0.374882,2.3607388,48800
ERCILLA 3114,13.5,0.15,26.356557,107.42333,177.00137,2.230097,0.1966126,2.4205461,48800
ERDA 894,9.8,0.15,124.32411,114.1532,191.09738,12.719048,0.123427,3.1099905,48800
ERFORDIA 1254,10.8,0.15,334.44087,253.81742,288.50429,7.079824,0.0423759,3.1350857,48800
ERI 1402,13,0.15,275.97204,10.622967,267.35448,14.256516,0.1517007,2.6873451,48800
ERIC 4954,12.5,0.15,270.57702,51.91473,358.87199,17.49987,0.4486304,2.0009116,49000
ERIDA 718,9.8,0.15,177.9999,176.35211,38.758067,6.934468,0.1998898,3.0560614,48800
ERIEPA 3512,13.6,0.15,226.66906,300.23285,113.08745,7.483914,0.2483724,2.2484577,48800
ERIGONE 163,9.47,-0.04,59.74788,297.47079,160.45854,4.799142,0.1921369,2.36756,48800
ERIKA 636,9.5,0.15,234.17223,298.58675,34.883715,7.932235,0.1711653,2.9130047,48800
ERIN 2167,12.1,0.15,131.19847,274.18664,253.2377,6.036752,0.1802524,2.5455392,48800
ERIPHYLA 462,9.23,0.15,322.01321,250.06959,105.52821,3.191952,0.0880738,2.8729612,48800
ERMINIA 705,8.39,0.15,52.564722,102.25268,3.179284,25.025724,0.0519651,2.9255555,48800
ERNA 406,10.36,0.15,148.32066,36.354636,316.49368,4.208563,0.178752,2.9199693,48800
ERNESTINA 698,10.7,0.15,1.364576,97.858636,41.201445,11.532046,0.1103514,2.8686261,48800
EROS 433,11.16,0.46,321.70537,178.57554,304.46103,10.830333,0.2228523,1.4582552,48800
ERYNIA 889,11.1,0.15,237.6195,276.91916,133.03802,8.077221,0.2061449,2.4459357,48800
ESCLANGONA 1509,12.64,0.15,268.43887,267.81467,283.68141,22.321284,0.0322962,1.8661459,48800
ESPERANTO 1421,10.3,0.15,104.85213,160.18936,43.307354,9.783474,0.070896,3.0972952,48800
ESPINETTE 2253,12.9,0.15,122.11213,175.2755,144.14332,3.873224,0.2786961,2.2830493,48800
ESTHER 622,10.17,0.15,303.71415,255.43315,142.52012,8.645537,0.2433895,2.4147542,48800
ESTONIA 1541,11.2,0.15,179.81718,191.14535,1.784321,4.883677,0.0668755,2.769443,48800
ETHEL 2032,11.9,0.15,18.610197,297.25453,30.34609,1.522227,0.1369096,3.0633389,48800
ETHERIDGEA 331,9.62,0.15,234.28547,337.57315,22.326121,6.061138,0.0993884,3.0238761,48800
ETHIOPIA 1432,11.7,0.15,319.15267,218.38255,123.57034,8.269128,0.2271839,2.3813515,48800
EUBOEA 1119,11.2,0.15,203.83809,229.39709,57.623401,7.85711,0.1519774,2.6127769,48800
EUCHARIS 181,7.84,0.15,275.80243,313.36584,144.20941,18.683487,0.2024861,3.1385735,48800
EUCLIDES 4354,13.3,0.15,241.41216,241.89044,193.55504,7.41452,0.2109816,2.7947489,48800
EUDORA 217,9.8,0.15,8.33391,154.52816,163.21059,10.474008,0.3079056,2.8704401,48800
EUFORBO 4063,9,0.15,155.89341,317.38587,113.53542,18.958286,0.1187283,5.1597017,48800
EUGENIA 45,7.46,0.07,47.267726,87.046471,148.02815,6.60496,0.0804236,2.7211264,48800
EUGENISIS 743,10,0.15,91.406841,185.99523,229.48532,4.822886,0.0568872,2.7949004,48800
EUKRATE 247,8.04,0.15,325.4856,54.365034,0.537097,25.021111,0.2438578,2.7410264,48800
EULALIA 495,10.78,0.15,315.67582,206.14546,186.77882,2.279805,0.1307123,2.4877177,48800
EULER 2002,12.1,0.15,109.57457,51.576422,178.94049,8.516384,0.0688853,2.4174219,48800
EUNIKE 185,7.62,0.15,213.23624,224.1655,154.10896,23.259166,0.1288331,2.7372706,48800
EUNOMIA 15,5.28,0.23,197.07611,97.481524,293.56911,11.757588,0.1868373,2.6427013,48800
EUPHEMIA 630,11,0.15,33.272797,39.159015,105.86356,13.862103,0.1156919,2.6229734,48800
EUPHROSYNE 31,6.74,0.15,157.85409,62.918915,31.308413,26.340991,0.2284157,3.1447572,48800
EUPRAKSIA 3655,11,0.15,249.00325,42.560283,338.59427,3.850916,0.2082341,3.9945435,48800
EUREKA 5261,16,0.15,62.76773,95.38168,245.15695,20.27888,0.0648707,1.5235622,49000
EURIPIDES 2930,12.4,0.15,213.7026,94.44941,359.78024,4.070156,0.0238551,2.7803091,48800
EUROPA 52,6.31,0.18,272.42918,337.51256,129.27156,7.438953,0.099662,3.1023287,48800
EURYALOS 4007,10.1,0.15,141.90204,77.611954,6.768224,11.022985,0.0570307,5.147512,48800
EURYANTHE 527,10.1,0.15,118.86188,202.25825,120.92046,9.659982,0.1512748,2.7244521,48800
EURYBATES 3548,9.4,0.15,166.29982,27.200633,43.537619,8.085682,0.0898871,5.1292624,48800
EURYDIKE 75,8.96,0.23,270.33473,338.92721,359.59024,5.015886,0.3080041,2.6698895,48800
EURYKLEIA 195,9.01,0.15,140.63378,115.6018,7.369204,6.975316,0.0437888,2.8768454,48800
EURYMEDON 5012,10.6,0.15,244.84135,332.91378,34.80797,5.00158,0.0843935,5.2492733,49000
EURYNOME 79,7.96,0.25,222.88079,200.20006,207.0226,4.625459,0.1937669,2.4436026,48800
EURYPYLOS 4501,10.5,0.15,173.58106,180.3375,244.30825,8.326498,0.0532222,5.1475313,48800
EUTERPE 27,7,0.15,169.49147,356.07153,94.820467,1.584206,0.1717597,2.3468196,48800
EVA 164,8.8,0.15,350.03594,283.66208,77.301863,24.490995,0.3451334,2.6326951,48800
EVANS 3032,11.4,0.15,45.214918,273.72085,88.690609,3.225668,0.0829628,2.8928271,48800
EVDOKIYA 2130,13.5,0.15,117.37183,326.58974,350.32496,5.620423,0.1893014,2.2522095,48800
EVELYN 503,9.14,0.15,330.51401,40.873907,69.2731,5.025282,0.1728339,2.7251396,48800
EVENKIA 2656,13.5,0.15,4.332391,74.881528,96.109056,3.198929,0.0801705,2.2560217,48800
EVERHART 2664,13.8,0.15,251.68537,206.50053,168.00782,3.258627,0.1837322,2.3797831,48800
EVITA 1569,11.1,0.15,268.3024,253.74114,99.869741,12.24871,0.1282005,3.1504723,48800
FABIOLA 1576,11.04,0.15,304.16164,241.0336,167.54176,0.937052,0.1826973,3.1326217,48800
FABRE 1649,11.2,0.15,308.08922,18.684296,145.94944,10.817615,0.0503129,3.0186594,48800
FAGNES 1593,13.2,0.15,102.40202,184.97782,120.24732,9.984332,0.2821081,2.2241185,48800
FAINA 751,8.66,0.08,345.96356,302.13917,79.022133,15.608049,0.1540902,2.5506862,48800
FAMA 408,9.5,0.15,61.142504,100.54314,298.8175,9.093556,0.1337918,3.1724894,48800
FANALE 3478,12.8,0.15,325.63662,269.45263,126.65494,3.837873,0.1630183,2.236342,48800
FANATICA 1589,12,0.15,17.26759,288.29582,90.645946,5.256628,0.0931069,2.4170482,48800
FANNY 821,11.84,0.15,134.58323,33.164559,210.14835,5.379672,0.2101742,2.7746767,48800
FANTASIA 1224,11.36,0.15,166.87196,128.9158,258.40375,7.875867,0.199106,2.3044403,48800
FARINELLA 3248,10.8,0.15,167.44439,309.87711,12.785131,10.883134,0.1665416,3.1921448,48800
FARQUHAR 5256,12.1,0.15,31.80068,87.28756,219.94638,14.95926,0.201769,2.5513018,49000
FATME 866,9.2,0.15,15.104608,261.46057,91.53488,8.65361,0.0667456,3.121744,48800
FATYANOV 2583,13,0.15,15.802366,309.828,47.346464,6.880947,0.2104975,2.2519542,48800
FAYETA 1418,12.09,0.15,190.57684,323.66508,355.37241,7.197122,0.203434,2.2421509,48800
FEDCHENKO 3195,12.4,0.15,283.66824,59.130358,276.04537,0.86577,0.0636275,2.9103408,48800
FEDERER 4726,13,0.15,294.52477,7.45131,294.83499,2.04013,0.0717917,2.7346782,49000
FEDYNSKIJ 1984,11.1,0.15,261.48297,130.40784,186.08841,4.786143,0.0821929,3.013957,48800
FEHRENBACH 3433,13.2,0.15,254.08714,73.124655,337.21054,4.524796,0.1873935,2.3936025,48800
FELDMAN 3658,13.8,0.15,329.26756,106.1035,320.72587,4.019295,0.0643138,2.1863565,48800
