Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
1991 JR2 5382,12.7,0.15,186.30775,11.23921,169.35999,12.75319,0.0896687,2.6305486,49000
1991 JT 5380,13,0.15,118.6894,359.29589,242.62967,9.32481,0.2140113,2.577048,49000
1991 JY 5381,16.5,0.15,42.11939,37.42665,58.58399,48.97346,0.295894,0.9474782,49000
1991 JZ1 5441,11.6,0.15,73.67204,144.02679,131.47812,10.99273,0.0780854,3.053207,49000
1991 KC 5264,9.5,0.15,122.88722,358.47023,121.91249,33.6017,0.1122531,5.1961014,49000
1991 MA 5627,14.5,0.15,329.95238,169.54786,77.90222,26.35361,0.0210827,1.8779441,49200
1991 NH1 5442,12.8,0.15,86.42647,345.25947,356.92697,1.49568,0.0763402,2.8851347,49000
1991 NK1 5594,11.6,0.15,186.3778,127.31364,128.90456,10.26421,0.0468923,3.1665258,49200
1991 NT1 4958,11.5,0.15,310.54343,214.19045,253.46518,9.08784,0.0702896,3.0135658,49000
1991 NX1 5443,12.5,0.15,223.85336,231.81067,320.79324,10.73218,0.1115744,2.4707327,49000
1991 PA12 5445,12,0.15,208.62819,329.14576,260.0201,6.10741,0.2285839,2.5472954,49000
1991 PB13 5446,11.9,0.15,14.96765,320.68908,101.02984,2.36139,0.1393298,3.2113528,49000
1991 PC13 5597,13.2,0.15,207.42817,326.50323,328.91737,4.57146,0.2080436,2.4455812,49200
1991 PH11 5406,12.1,0.15,237.23647,342.84078,235.7026,6.12894,0.1222084,2.6662867,49000
1991 PH8 5523,12.2,0.15,198.9111,176.19125,88.33451,3.35917,0.0127693,2.8331106,49200
1991 PJ 5595,12.6,0.15,105.89211,261.23548,130.08443,9.82316,0.16279,2.7245064,49200
1991 PJ5 5522,13.5,0.15,94.6891,139.89364,292.05031,1.32818,0.1838043,2.4153216,49200
1991 PM 4976,11.2,0.15,103.81467,61.46173,261.47048,8.64119,0.1069126,3.0181557,49000
1991 PM1 5521,12.4,0.15,156.0265,266.40692,91.09465,11.13932,0.1948007,2.5761762,49200
1991 PM8 5444,13.3,0.15,343.7029,337.28084,143.11247,0.75363,0.1575295,2.3766178,49000
1991 PN18 5598,13,0.15,111.22232,173.59531,283.75859,5.04515,0.1135656,2.1905805,49200
1991 PO14 5447,12,0.15,324.3974,119.0403,344.31976,9.80547,0.0827121,2.973983,49000
1991 PQ10 5596,12.7,0.15,85.92781,219.86795,262.08927,4.23435,0.0842964,2.1754237,49200
1991 PW10 5034,13,0.15,190.56603,328.41854,309.84402,4.30854,0.1822077,2.303415,49000
1991 QB 5069,13.1,0.15,202.25584,81.09264,179.13498,4.99675,0.1320438,2.2507839,49000
1991 QD 5561,13.4,0.15,186.7231,70.49359,304.72229,5.92104,0.1541277,2.1863436,49200
1991 RA30 5524,12.9,0.15,293.44242,119.68703,108.47058,7.49338,0.027046,2.3663473,49200
1991 RJ5 5338,12.4,0.15,78.77217,295.55421,89.90969,3.35736,0.0723909,2.8733643,49000
1991 RP7 5628,12.4,0.15,134.21881,124.81123,275.80173,3.69577,0.0424252,2.756706,49200
1991 RQ21 5485,13.3,0.15,31.45988,64.69071,51.35531,3.30433,0.1113944,2.7365974,49200
1991 SG1 5599,12.3,0.15,109.77632,196.39316,266.19266,6.45649,0.1347974,2.4198681,49200
1991 TS4 5525,13,0.15,237.50185,342.78097,342.54854,7.62172,0.1509097,2.2215088,49200
1991 UM4 5487,13,0.15,320.14005,241.6468,356.06383,2.31549,0.1586589,2.4135212,49200
1991 UP1 5526,12.3,0.15,170.36225,151.05836,224.32957,13.55995,0.162212,2.6397569,49200
1991 UQ3 5527,13,0.15,293.54305,172.74939,109.04092,3.68432,0.1278193,2.2301166,49200
1991 US2 5036,11.1,0.15,344.91392,59.75432,105.22933,2.92961,0.1827765,3.1447083,49000
1991 UT2 5486,12,0.15,271.6278,219.34326,63.91397,10.1977,0.0614361,2.6044919,49200
1991 UX 5035,11.7,0.15,51.91642,53.23095,52.10803,13.51167,0.1543387,2.6113399,49000
1991 UY 5600,13.1,0.15,190.15789,315.74638,74.49143,7.02983,0.1303513,2.2782853,49200
1991 VH2 5564,12.7,0.15,3.86118,130.40631,83.1536,7.57761,0.1232518,2.5298975,49200
1991 VK5 5488,11.4,0.15,203.22714,215.7247,97.11705,11.29005,0.0758129,3.0341654,49200
1991 VM1 5602,13.6,0.15,0.88069,109.89681,123.80639,4.82021,0.0816147,2.1631132,49200
1991 VN2 5565,11.9,0.15,142.51937,264.62177,139.4502,10.31082,0.2125877,2.8163127,49200
1991 VR 5601,13.4,0.15,216.04987,359.41589,15.739,4.83641,0.1244767,2.1796861,49200
1991 VS 5562,13.2,0.15,69.87194,49.30894,93.39104,7.62343,0.1170361,2.484144,49200
1991 VY3 5566,12,0.15,74.70303,311.38773,153.64079,1.51211,0.1416055,3.1977022,49200
1991 VZ1 5563,11.8,0.15,79.18757,49.305,68.35944,10.48918,0.0625003,2.7658508,49200
1991 XT 5070,11,0.15,10.50869,193.92582,340.4421,6.03823,0.0756293,3.1063676,49000
1991 XX 5144,8.9,0.15,176.87416,329.34906,323.1047,8.8547,0.2714118,5.2465226,49000
1992 AJ 5528,10.9,0.15,93.05106,345.2075,140.79903,16.41139,0.0359643,3.2509025,49200
1992 AX 5407,13.8,0.15,67.38611,108.48493,117.94663,11.38555,0.2774195,1.8380941,49000
1992 BP 5146,11.7,0.15,350.68447,272.65965,338.91601,13.89251,0.1522008,2.7439468,49000
1992 BQ 5147,12.1,0.15,352.54705,275.07855,346.6204,8.33515,0.2018926,2.620611,49000
1992 CD 5339,11.8,0.15,69.4317,165.23439,336.78625,2.38786,0.0786795,3.1822902,49000
1992 CE 5603,10.4,0.15,7.97351,20.4224,196.95028,4.32953,0.0683499,3.9649258,49200
1992 EL 5357,11,0.15,153.83288,120.0396,302.32941,9.09433,0.1060312,2.9873791,49000
1992 ET 5193,11.3,0.15,102.48711,21.03702,91.05847,2.71139,0.1567548,3.1811658,49000
1992 FE 5604,17,0.15,292.14708,82.25926,312.21203,4.7922,0.4054447,0.9271575,49200
1992 QH 5358,11.5,0.15,330.80572,83.50498,336.10325,11.07978,0.1911514,2.8567551,49000
1992 SP 5448,12.7,0.15,253.47891,205.90939,321.51726,4.8487,0.1449471,2.2215762,49000
1992 US5 5449,12.2,0.15,30.29754,61.78193,327.59218,9.45419,0.1116272,3.0255802,49000
1993 BF2 5489,11.4,0.15,139.48993,265.06877,102.46878,13.97768,0.1824829,2.6279331,49200
1993 DA1 5629,11.3,0.15,105.28552,284.11931,146.05536,10.06383,0.0684165,3.0557293,49200
1993 DB 5605,13.2,0.15,18.33884,179.73148,10.55975,4.30757,0.1046511,2.2634092,49200
1993 EH 5606,13.5,0.15,25.88386,14.28512,178.36404,7.07171,0.1279485,2.2254059,49200
1993 EN 5607,12.5,0.15,211.5222,205.41859,155.35537,8.12907,0.1269939,2.6806155,49200
1993 EO 5608,12.7,0.15,286.38526,252.50874,39.20193,3.09362,0.0439666,2.6431219,49200
1993 FE1 5631,13.4,0.15,306.72497,276.56733,7.41545,1.23415,0.093867,2.3349335,49200
1993 FU 5609,12,0.15,294.6596,282.95963,5.57664,1.40037,0.1498889,3.0909322,49200
1993 FZ 5630,13.3,0.15,347.29234,64.02536,183.06751,2.89405,0.1403743,2.2435478,49200
1993 GG 5632,11.4,0.15,330.19871,189.85557,82.60867,18.18607,0.0827292,2.7444168,49200
2018 P-L 4977,13.6,0.15,184.57347,294.19355,350.07292,5.88889,0.1120474,2.2918805,49000
2019 P-L 5490,13.6,0.15,29.20334,272.42267,221.02313,3.22723,0.1188888,2.303677,49200
2041 T-3 5610,12.8,0.15,292.93341,332.6066,244.33246,3.34642,0.0437692,2.8031469,49200
2126P-L 4064,13.2,0.15,355.03087,112.20853,341.80126,7.223688,0.042775,2.464966,48800
2160 T-2 5151,12.8,0.15,95.27507,4.92611,47.6286,0.98064,0.1882061,3.2102075,49000
2557 P-L 5529,13.1,0.15,312.30817,234.47243,14.50976,4.81362,0.1714771,2.2735923,49200
2562 P-L 5009,13.4,0.15,262.64509,140.02859,44.21755,1.48523,0.1560902,2.3087261,49000
2570 P-L 5265,13.2,0.15,31.43527,57.55459,176.70991,5.77345,0.1149883,3.1678713,49000
2780 P-L 5450,12.1,0.15,226.36018,317.76457,145.51082,5.22101,0.1244458,2.8125713,49000
2820P-L 4065,14.2,0.15,357.27793,102.35006,23.026908,5.169114,0.0761139,2.2670621,48800
2835 P-L 5530,13.8,0.15,52.64712,114.91127,16.70557,7.75028,0.1520243,2.2946823,49200
3099 T-2 5071,12.1,0.15,45.82076,299.70157,168.77724,10.08249,0.1704326,3.1964357,49000
3102 T-2 5196,12.6,0.15,22.75898,113.87807,7.23902,13.24058,0.1381199,2.6998981,49000
3108P-L 3877,12.1,0.15,309.48739,359.9093,234.8405,14.135141,0.1253918,2.6121921,48800
3128 T-1 5491,13.8,0.15,93.34469,88.20178,332.90819,4.82084,0.1262092,2.1806961,49200
3129 T-2 5342,13.6,0.15,61.67386,105.71521,166.93441,14.30161,0.2364037,2.4623115,49000
3227 T-1 5492,12.3,0.15,94.88849,190.86077,191.63448,17.6154,0.1381747,2.7816307,49200
3289 T-1 5195,13.7,0.15,163.90151,130.33252,211.08193,3.88796,0.1312061,2.1623315,49000
4027 P-L 5340,12.5,0.15,98.83463,323.76527,273.14943,3.47536,0.1216874,3.0952444,49000
4047 T-2 5266,13.5,0.15,358.9177,118.24963,11.93981,15.7214,0.1293707,2.7173661,49000
4069 T-2 4978,13.4,0.15,167.0765,243.18447,155.97548,6.03153,0.2105498,2.6294352,49000
4170 T-2 5297,14.1,0.15,160.645,310.69077,150.05596,6.52195,0.1248936,2.2618542,49000
4265 T-2 5197,12,0.15,268.91575,313.31891,28.1258,11.12768,0.1124662,3.00862,49000
4293 T-2 5383,13.2,0.15,0.07257,271.54664,92.54384,3.28415,0.0928264,2.8572701,49000
4575P-L 3868,13.1,0.15,331.12933,185.52833,171.77623,8.10804,0.0993747,2.3340851,48800
4594 P-L 5010,12.1,0.15,212.70577,43.86911,173.62468,14.6328,0.202765,2.7157826,49000
4598 P-L 5451,14.1,0.15,90.82208,254.14407,11.24218,1.76277,0.1448069,2.5315696,49000
4641 P-L 5194,13.8,0.15,206.7864,103.12287,141.02256,4.29932,0.0473956,2.7058829,49000
4669,13.9,0.15,233.70395,261.71494,104.54857,4.48603,0.1892203,2.1987632,49000
4824,13.6,0.15,266.18858,41.12243,40.53157,6.47797,0.0564382,2.2889952,49000
5142T-3 4044,11.9,0.15,304.24468,254.3684,94.896478,10.687039,0.092554,3.0383781,48800
5557 P-L 5148,13.5,0.15,108.08302,218.25119,348.8612,1.17579,0.1334972,3.1274649,49000
6040 P-L 5341,14.2,0.15,19.64054,56.80603,303.75301,1.20314,0.2069181,2.1776771,49000
6092P-L 4180,12.7,0.15,305.64212,27.564609,196.59811,10.891471,0.1884179,2.6130773,48800
6552 P-L 5037,13.7,0.15,80.26497,280.24716,166.20753,7.02363,0.1112111,2.2738638,49000
6582 P-L 5149,12.6,0.15,177.95636,103.71841,11.6121,0.75542,0.156419,3.1519442,49000
6627P-L 4161,12.9,0.15,298.91238,223.21939,173.14057,3.255939,0.1010347,3.0660612,48800
7571 P-L 5150,12.9,0.15,318.65088,120.18062,35.15787,6.66967,0.1091759,2.4762984,49000
9527P-L 3734,12.6,0.15,240.90531,292.98817,180.84953,3.474604,0.0523117,2.7476831,48800
9546 P-L 5296,11.4,0.15,70.55276,124.42451,101.00649,2.83048,0.1031926,3.1274437,49000
A905VA 2533,11.7,0.15,317.34103,218.24449,202.35038,1.559809,0.1693337,3.0985542,48800
A907PB 3105,13.1,0.15,325.30338,198.47935,140.69453,6.475734,0.194162,2.2617523,48800
A909TF 4358,12.2,0.15,302.43726,261.24296,15.406847,13.075704,0.1708999,2.6084191,48800
A910FA 3861,12.1,0.15,46.35725,341.19138,198.6093,5.628852,0.185488,2.5565258,48800
A916PC 3229,12.5,0.15,191.87146,18.359627,306.87508,9.462688,0.1525232,2.3148187,48800
A917SG 4509,12,0.15,106.38417,174.77076,184.76858,10.919188,0.2722903,2.7619979,48800
A919SA 2623,13.1,0.15,166.65172,22.288919,349.40208,4.065077,0.2343775,2.2558751,48800
A921SA 2453,11.2,0.15,180.21611,341.44197,12.238539,10.323369,0.106325,3.026323,48800
A923NB 3682,11.5,0.15,345.24273,113.33411,256.10297,13.572834,0.3211291,2.7552833,48800
A923RH 4615,12.4,0.15,158.60759,342.20392,1.923361,14.757509,0.164934,2.5998293,48800
A924EJ 3035,12.4,0.15,322.27236,28.363195,180.37075,2.583312,0.1320065,2.6349769,48800
